SMILES,tasks
[NH3+]C(CO)(CO)CO,ClinTox
C[NH+](C)CCOC(c1ccccc1)c1ccccc1,ClinTox
COc1ccc(CNCc2ccc(-c3cc(C(N)=O)c(NC(N)=O)s3)cc2)cc1,Lipo
COc1cc(/C=C2/SC(=O)NC2=O)cc(OC)c1O,Lipo
Cc1cc(C#N)oc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,Lipo
COc1cncc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)n1,BACE
O=S(=O)(Nc1cc(F)ccc1F)c1ccc(Cl)cc1,Lipo
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,Lipo
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,Lipo
NC1=NC(c2ccnc(C(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,BACE
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(C(F)(F)F)cc1,Lipo
CC12CCC(CC1)C(C)(C)O2,ESOL
COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN1CCOCC1,Lipo
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,BBBP
[NH3+]C[C@H](O)c1ccc(O)c(O)c1,ClinTox
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1nc2ccccc2o1,Lipo
NC(=O)C1c2ccccc2C=Cc2ccccc21,BBBP
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCCC3=O)c2)CCCCC1,BACE
CC(C)(C)[NH2+]C[C@H](O)c1ccc(O)c(CO)c1,ClinTox
CC1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)COCC(N)=N1,BACE
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,ClinTox:Lipo
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,BBBP
CC(=O)NC[C@H]1CN(c2ccc(N3Cc4ccncc4C3)c(F)c2)C(=O)O1,Lipo
O=C([C@H]1CCCCN1)N1CCN(c2nc(NCc3ccc(Cl)cc3Cl)c3cccnc3n2)CC1,Lipo
c1ccc(Nc2ccnc3ccccc23)cc1,Lipo
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2nc(CC(C)(C)C)cs2)CC1,BACE
NC(=O)CN1CCCC1=O,BBBP
Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,Lipo
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],ClinTox
Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,Lipo
CCC(CC(=O)NCc1ccccc1)n1c(N)nc2cc(Cl)ccc21,BACE
CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(C(C)O)c1,BACE
O=c1cc(N2CCOCC2)oc2c(-c3cccc4c5c(sc34)CCCC5)cccc12,Lipo
CC1CCCCC1C,ESOL
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,Lipo
O=S(=O)(Nc1cccnc1)c1ccc2c(c1)OCCO2,Lipo
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ncccc4s3)CC2)CC1,Lipo
C=CCN(C(=O)NCc1ccc(OC)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,Lipo
COCC#Cc1cc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)ccc1F,BACE
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,ClinTox
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)C[NH+](C)C,ClinTox
O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,Lipo
CN(c1cc2cc(c1)C(=O)NC(C(O)C[NH2+]Cc1cccc(C(C)(C)C)c1)COC/C=C/CCNC2=O)S(C)(=O)=O,BACE
[NH3+]CCCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],ClinTox
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,ClinTox
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,ESOL
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,ClinTox
C[NH+](C)CCC(O)(c1ccccc1)c1ccccc1Cl,ClinTox
CCn1cnc2c(N3CCCC3=O)cc(C(=O)NC(Cc3ccccc3)C(O)C[NH2+]Cc3cccc(C(F)(F)F)c3)cc21,BACE
CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBBP
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,ESOL
O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,Lipo
Cc1sc(N)nc1-c1ccccc1,Lipo
CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C([NH3+])Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCC[NH3+])C(=O)NC(C(C)O)C(=O)N1,ClinTox
O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,Lipo
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CC1,BACE
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,ClinTox
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCc3ccccc3)cnn2-c2ccccc2)cc1,Lipo
CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.O,BBBP
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,ClinTox:ESOL:Lipo
CN(C)c1ccnc2sc(C(=O)NCc3ccccc3)c(N)c12,Lipo
COc1cc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc(OC)c1OC,Lipo
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(F)c4)cc32)N=C1N,BACE
NC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCO3)CC1,Lipo
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,ClinTox
CN=C(Cc1ccc2ccccc2c1)[NH2+]C.[Cl-],BBBP
O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(Cl)c1,Lipo
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,ClinTox
COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C,Lipo
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,BBBP
CN1C(=O)[C@@](c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N,BACE
COc1ccc(-c2cncc(CNC3CCCC3)n2)c(OC)c1,Lipo
OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,BBBP
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CC[NH+]1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,ClinTox
Cc1ccc(C(=O)N2CCC(C(=O)c3ccc(Cl)cc3)CC2)cc1,Lipo
Cc1cc(NC(=O)c2nnc(Nc3ccccc3F)o2)ccc1N1CCOCC1,Lipo
CC(NC(=O)c1cc(CNC(=O)C(C)([NH3+])Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,BACE
CC(=O)Nc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,Lipo
II,ClinTox
CC(C)I,ESOL:FreeSolv
N#Cc1cccc(S(=O)(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,Lipo
NC(=O)c1ccc(Br)cc1,Lipo
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3cc(F)ccc3s2)CC1,Lipo
Clc1cc(Cl)c(Cl)c(Cl)c1,ESOL:FreeSolv
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Lipo
Cc1cnc(N/C(O)=C2/C(=O)c3ccccc3S(=O)(=O)N2C)s1,BBBP
CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,BBBP
CCC[N+](=O)[O-],ESOL:FreeSolv
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Lipo
CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,ClinTox
O=C(c1ccc(Cl)cc1)C1CCN(C(=O)C2CC2)CC1,Lipo
N#Cc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,Lipo
CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,BBBP
CCCCNC(=O)NCc1ccc(CN2C(=N)NC(C)(CC3CCCCC3)C2=O)cc1,BACE
CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,Lipo
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cncc(CC(C)(C)C)c2)CC1,BACE
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,BACE
Cc1cc2[nH]c(=O)c(O)cc(=O)c2cc1C,Lipo
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cc2ccccc2C(N)=N1,BACE
CCN1CCC[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,Lipo
Cc1cccc(C)c1OCC(C)N,BBBP:Lipo
CO[C@H]1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CC[C@H]1NCc1cc2c(cn1)OCCO2,Lipo
Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1,BBBP
CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,Lipo
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,ESOL
N[C@@H]1C[C@H]1c1ccccc1.[Cl-].[H+],BBBP
c1ccc(N2CC3COc4ccccc4C3=N2)cc1,Lipo
NC(=O)Nc1sc(-c2cc(F)cc(F)c2)cc1C(=O)N[C@H]1CCCNC1,Lipo
Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,Lipo
CCCO/N=C(/C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1,BACE
CCCC(C)CO,ESOL
CCCCC(O)CC,ESOL
CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,Lipo
COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2N)c1,Lipo
CCCOc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,BACE
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(CCCC(F)(F)F)c2)N=C1N,BACE
N#Cc1ccccc1Oc1ccc(C(=O)NCc2ccncc2)cc1,Lipo
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,BBBP
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(N2CCCC2=O)c1)C(=O)NC1CCCCC1,BACE
CCCCCCC(C)=O,ESOL:FreeSolv
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,Lipo
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,ESOL
Cc1ccc2c(N)c(C#N)sc2n1,Lipo
CC(C)N1CCOC(c2ccc(C(F)(F)F)cc2)C1,BBBP
NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC2CCCCC2)c1,Lipo
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,BBBP:ClinTox:ESOL
CCCCc1c(C)nc(NCC)[nH]c1=O,ESOL
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)[N-]C(=O)NC3CCCCC3)cc2)cn1,ClinTox
C=C[C@]1(C)C[C@@H](OC(=O)CSC2C[C@H]3CC[C@@H](C2)[NH+]3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,ClinTox
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,ClinTox:ESOL:Lipo
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,ClinTox
O=C(NCC1CCCCC1)c1c(Cl)ccc2ncccc12,Lipo
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,Lipo
Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,BBBP
CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,BBBP
NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Lipo
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,BBBP
CNC1=[NH+]c2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,ClinTox
CCC(c1nc2sccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,Lipo
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,BBBP:ClinTox
Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,Lipo
Cn1c(=N)n(CC(=O)c2ccc(Cl)cc2)c2ccccc21,Lipo
COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,Lipo
C=CC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12,Lipo
COc1cccc(-c2cccc(C3(c4ccncc4)N=C(N)N(C)C3=O)c2)c1,BACE
COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1OC,Lipo
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,Lipo
Cn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,Lipo
Clc1ccccc1C[NH+]1CCc2sccc2C1,ClinTox
O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,Lipo
O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,ClinTox
CC(S)C(=O)NCC(=O)[O-],ClinTox
Cc1cc(Cl)ccc1N=CN(C)C,ESOL
N#Cc1c(C(=O)O)n(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,Lipo
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],ClinTox
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CS,BBBP
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,BBBP
C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2[nH]c(=O)sc12,Lipo
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CC4CCC3C4)c2)CC1,BACE
O=C(Oc1ccc2c(c1)OCCC2=O)c1ccccc1,Lipo
CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,ClinTox
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,Lipo
O=C1NC(=O)C(Cc2ccc3ccccc3c2)S1,Lipo
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2)ccc1OCC(=O)O,Lipo
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBBP:ClinTox
C[C@@H]1O[C@@H]1P(=O)(O)O,BBBP
CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,Lipo
COCCNCc1cncc(-c2ccc(F)cc2OC)n1,Lipo
CN(C)c1cccc2c(S(=O)(=O)Nc3cnccn3)cccc12,Lipo
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,Lipo
CCOc1ccc(-c2cnc3n2CCCCC3)cc1,Lipo
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,BBBP
Nc1[nH]nc2cccc(Cl)c12,Lipo
CS(=O)(=O)c1ccc([C@H](CC2CCCC2)C(=O)Nc2nccs2)cc1,Lipo
COc1ccc(C=C2SC(=O)NC2=O)cc1OC,Lipo
CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,BBBP
CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,Lipo
c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,BBBP
CSSC,ESOL:FreeSolv
CC(NC(=O)c1cc(CNC(=O)C([NH3+])(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,BACE
Cc1nn(-c2ccccc2)c(NS(=O)(=O)C2CCCCC2)c1C(=O)N[C@@H](C)C(C)(C)C,Lipo
Cl[Cu]Cl,ClinTox
Nc1nc2ccc(OC(F)(F)F)cc2s1,ClinTox:Lipo
c1ccc2nc(C3=NCCN3)ccc2c1,Lipo
CN1C(=O)C(c2ccsc2)(c2ccc(F)c(-c3cccnc3F)c2)N=C1N,BACE
C#CCCCCCC,ESOL:FreeSolv
Cc1cccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c1,Lipo
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@]1(c2cccc(C(C)(C)C(F)F)c2)C[C@H]1C,BACE
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,Lipo
CC(C)SC(C)C,ESOL:FreeSolv
CN1CCN(c2ccc3c(c2)N/C(=C2\C(=O)N=c4cccc(F)c4=C2N)N3)CC1,ClinTox
COC(=O)C1CCCCC1,FreeSolv
O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1,Lipo
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,Lipo
CC1=C(C(=O)Nc2ccccc2)SCCO1,ESOL
Clc1cccc(C(Cl)(Cl)Cl)n1,ESOL
CC(=O)N(C)C,ESOL
c1ccc2c(c1)cc1n2CCCNC1,BBBP
Cc1c(N)c(=O)n(-c2ccccc2)n1C,ESOL
Cc1cc(N)nc(CCNC(=O)c2ccc(C#N)cc2)c1,Lipo
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,BBBP
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,Lipo
Cn1c(N)nc(CCc2ccc3cc[nH]c3c2)cc1=O,Lipo
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C(C)(C)CCCC(C)C)cc(N2CCCC2=O)c1,BACE
Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@@H]21,BBBP
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2ncco2)C(=O)[O-])=N1,BACE
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,ESOL
Cc1cc(Oc2ccc3c(c2)OCO3)nc(Oc2ccc(-n3ccnc3)cc2)n1,Lipo
Clc1ccccc1Br,ESOL
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],ClinTox
COc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Lipo
CCOC[C@H]1CCCCN1C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21,BACE
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O,BACE
COc1ccc(C2(c3cccc(-c4cccnc4)c3)COC(N)=N2)cc1,BACE
NC(=O)c1cc(-c2ccccc2)sc1N,Lipo
CC1(c2cccc(-c3cncc(F)c3)c2)N=C(N)C2CCCCN21,BACE
Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,Lipo
CCCCCCCCCCNCC[NH2+][C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)[NH2+]C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])c5cc(O)c(C[NH2+]CP(=O)([O-])[O-])c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,ClinTox
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,Lipo
O=C(O[C@H]1C[NH+]2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,ClinTox
CC(C)Cn1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1,BACE
NC1(c2ccc(-c3nn4ccc(=O)nc4cc3-c3ccccc3)cc2)CCC1,Lipo
CCCCCCC(C)O,ESOL
CCNC1(c2ccccc2)CCCCC1,BBBP
O=c1cc(-c2ccccc2)oc2ccc(O)cc12,Lipo
COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,Lipo
COc1ccc(-c2nc(N)s[n+]2-c2ccccc2)cc1,Lipo
CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)c2ccccc21,BACE
C=CC(=O)OC,ESOL
CCCCC1CCN(C(C)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(O)C[NH2+]2)C1=O,BACE
CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,Lipo
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,ClinTox
CC(C)c1cccc(C[NH2+]C[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N2)c1,BACE
CC(CN1c2ccccc2CCc2ccccc21)C[NH+](C)C,ClinTox
C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC2(C)[C@@]1(O)C(=O)CO,BBBP
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,BBBP
CCCCO,ESOL:FreeSolv
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,BBBP
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=[NH+]CCN1,ClinTox
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccc(C(=O)O)cc2)c1=O)C(=O)C(F)(F)F,Lipo
CC(CCc1ccc(O)cc1)[NH2+]CCc1ccc(O)c(O)c1,ClinTox
CC#Cc1ccnc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,Lipo
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1.[Cl-].[H+],BBBP
CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12,ClinTox
C=C1C[C@H](C)[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CCC2)C1,BBBP
CCc1ccccc1,BBBP:ESOL:FreeSolv
COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1,Lipo
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,BBBP
CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,BBBP
OC(C[NH2+]CC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,ClinTox
CC[N+](C)(C)Cc1ccccc1Br,ClinTox
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],BBBP:ClinTox
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,Lipo
CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(N)ncnc21,Lipo
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCC(C)C)cc(N(C)S(C)(=O)=O)c2)c1,BACE
Cn1cnc2c(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)ccc21,Lipo
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(C(F)(F)F)cccc4c3C2)CC1,Lipo
Cc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,Lipo
